Action,Prefix,Two-letter ISO Country Code,Description,Country Subdivision
add,593728723,EC,Etapa,Ecuador
,,,,
add,593728724,EC,Etapa,Ecuador
,,,,
add,593728725,EC,Etapa,Ecuador
,,,,
add,593728726,EC,Etapa,Ecuador
,,,,
add,593728727,EC,Etapa,Ecuador
,,,,
add,59372875,EC,Etapa,Ecuador
,,,,
add,59372876,EC,Etapa,Ecuador
,,,,
add,59372877,EC,Etapa,Ecuador
,,,,
add,59372878,EC,Etapa,Ecuador
,,,,
add,59372879,EC,Etapa,Ecuador
,,,,
add,59372880,EC,Etapa,Ecuador
,,,,
add,59372881,EC,Etapa,Ecuador
,,,,
add,59372882,EC,Etapa,Ecuador
,,,,
add,59372883,EC,Etapa,Ecuador
,,,,
add,59372884,EC,Etapa,Ecuador
,,,,
add,59372885,EC,Etapa,Ecuador
,,,,
add,59372886,EC,Etapa,Ecuador
,,,,
add,59372887,EC,Etapa,Ecuador
,,,,
add,59372888,EC,Etapa,Ecuador
,,,,
add,593728890,EC,Etapa,Ecuador
,,,,
add,593728891,EC,Etapa,Ecuador
,,,,
add,593728892,EC,Etapa,Ecuador
,,,,
add,593728893,EC,Etapa,Ecuador
,,,,
add,593728894,EC,Etapa,Ecuador
,,,,
add,593728895,EC,Etapa,Ecuador
,,,,
add,593728896,EC,Etapa,Ecuador
,,,,
add,59372890,EC,Etapa,Ecuador
,,,,
add,59372891,EC,Etapa,Ecuador
,,,,
add,59372892,EC,Etapa,Ecuador
,,,,
add,59372893,EC,Etapa,Ecuador
,,,,
add,59372894,EC,Etapa,Ecuador
,,,,
add,593728950,EC,Etapa,Ecuador
,,,,
add,593728951,EC,Etapa,Ecuador
,,,,
add,593728952,EC,Etapa,Ecuador
,,,,
add,593728953,EC,Etapa,Ecuador
,,,,
add,593728954,EC,Etapa,Ecuador
,,,,
add,593728955,EC,Etapa,Ecuador
,,,,
add,593728956,EC,Etapa,Ecuador
,,,,
add,59372896,EC,Etapa,Ecuador
,,,,
add,59372897,EC,Etapa,Ecuador
,,,,
add,59372898,EC,Etapa,Ecuador
,,,,
add,59372899,EC,Etapa,Ecuador
,,,,
add,59372900,EC,Etapa,Ecuador
,,,,
add,593729010,EC,Etapa,Ecuador
,,,,
add,593729011,EC,Etapa,Ecuador
,,,,
add,593729012,EC,Etapa,Ecuador
,,,,
add,593729013,EC,Etapa,Ecuador
,,,,
add,593729014,EC,Etapa,Ecuador
,,,,
add,593729015,EC,Etapa,Ecuador
,,,,
add,593740000,EC,Etapa,Ecuador
,,,,
add,593740001,EC,Etapa,Ecuador
,,,,
add,593740002,EC,Etapa,Ecuador
,,,,
add,593740003,EC,Etapa,Ecuador
,,,,
add,593740004,EC,Etapa,Ecuador
,,,,
add,593740005,EC,Etapa,Ecuador
,,,,
add,593740006,EC,Etapa,Ecuador
,,,,
add,593740040,EC,Etapa,Ecuador
,,,,
add,593740041,EC,Etapa,Ecuador
,,,,
add,593740042,EC,Etapa,Ecuador
,,,,
add,593740043,EC,Etapa,Ecuador
,,,,
add,593740080,EC,Etapa,Ecuador
,,,,
add,593740081,EC,Etapa,Ecuador
,,,,
add,593740082,EC,Etapa,Ecuador
,,,,
add,593740083,EC,Etapa,Ecuador
,,,,
add,593740120,EC,Etapa,Ecuador
,,,,
add,593740121,EC,Etapa,Ecuador
,,,,
add,593740122,EC,Etapa,Ecuador
,,,,
add,593740123,EC,Etapa,Ecuador
,,,,
add,593740124,EC,Etapa,Ecuador
,,,,
add,593740125,EC,Etapa,Ecuador
,,,,
add,593740160,EC,Etapa,Ecuador
,,,,
add,593740161,EC,Etapa,Ecuador
,,,,
add,593740162,EC,Etapa,Ecuador
,,,,
add,593740163,EC,Etapa,Ecuador
,,,,
add,593740164,EC,Etapa,Ecuador
,,,,
add,593740200,EC,Etapa,Ecuador
,,,,
add,593740201,EC,Etapa,Ecuador
,,,,
add,593740202,EC,Etapa,Ecuador
,,,,
add,593740203,EC,Etapa,Ecuador
,,,,
add,593740204,EC,Etapa,Ecuador
,,,,
add,593740205,EC,Etapa,Ecuador
,,,,
add,59374024,EC,Etapa,Ecuador
,,,,
add,59374025,EC,Etapa,Ecuador
,,,,
add,5937403,EC,Etapa,Ecuador
,,,,
add,5937404,EC,Etapa,Ecuador
,,,,
add,59374050,EC,Etapa,Ecuador
,,,,
add,59374051,EC,Etapa,Ecuador
,,,,
add,59374052,EC,Etapa,Ecuador
,,,,
add,59374053,EC,Etapa,Ecuador
,,,,
add,59374054,EC,Etapa,Ecuador
,,,,
add,59374056,EC,Etapa,Ecuador
,,,,
add,59374058,EC,Etapa,Ecuador
,,,,
add,59374060,EC,Etapa,Ecuador
,,,,
add,593740640,EC,Etapa,Ecuador
,,,,
add,593740641,EC,Etapa,Ecuador
,,,,
add,593740642,EC,Etapa,Ecuador
,,,,
add,593740643,EC,Etapa,Ecuador
,,,,
add,593740644,EC,Etapa,Ecuador
,,,,
add,593740645,EC,Etapa,Ecuador
,,,,
add,593740646,EC,Etapa,Ecuador
,,,,
add,59374068,EC,Etapa,Ecuador
,,,,
add,59374069,EC,Etapa,Ecuador
,,,,
add,59374073,EC,Etapa,Ecuador
,,,,
add,59374074,EC,Etapa,Ecuador
,,,,
add,59374075,EC,Etapa,Ecuador
,,,,
add,59374076,EC,Etapa,Ecuador
,,,,
add,59374077,EC,Etapa,Ecuador
,,,,
add,59374078,EC,Etapa,Ecuador
,,,,
add,59374079,EC,Etapa,Ecuador
,,,,
add,5937408,EC,Etapa,Ecuador
,,,,
add,5937409,EC,Etapa,Ecuador
,,,,
add,59374100,EC,Etapa,Ecuador
,,,,
add,59374101,EC,Etapa,Ecuador
,,,,
add,59374102,EC,Etapa,Ecuador
,,,,
add,59374103,EC,Etapa,Ecuador
,,,,
add,59374104,EC,Etapa,Ecuador
,,,,
add,59374105,EC,Etapa,Ecuador
,,,,
add,59374136,EC,Etapa,Ecuador
,,,,
add,59374137,EC,Etapa,Ecuador
,,,,
add,59374138,EC,Etapa,Ecuador
,,,,
add,59374139,EC,Etapa,Ecuador
,,,,
add,5937414,EC,Etapa,Ecuador
,,,,
add,59374150,EC,Etapa,Ecuador
,,,,
add,59374151,EC,Etapa,Ecuador
,,,,
add,59374152,EC,Etapa,Ecuador
,,,,
add,59374153,EC,Etapa,Ecuador
,,,,
add,59374154,EC,Etapa,Ecuador
,,,,
add,59374155,EC,Etapa,Ecuador
,,,,
add,59374173,EC,Etapa,Ecuador
,,,,
add,59374175,EC,Etapa,Ecuador
,,,,
add,59374177,EC,Etapa,Ecuador
,,,,
add,59374179,EC,Etapa,Ecuador
,,,,
add,59374181,EC,Etapa,Ecuador
,,,,
add,59374183,EC,Etapa,Ecuador
,,,,
add,59374185,EC,Etapa,Ecuador
,,,,
add,59374187,EC,Etapa,Ecuador
,,,,
add,59374189,EC,Etapa,Ecuador
,,,,
add,59374191,EC,Etapa,Ecuador
,,,,
add,59374193,EC,Etapa,Ecuador
,,,,
add,59374195,EC,Etapa,Ecuador
,,,,
add,59374197,EC,Etapa,Ecuador
,,,,
add,59374199,EC,Etapa,Ecuador
,,,,
add,593742000,EC,Etapa,Ecuador
,,,,
add,593742001,EC,Etapa,Ecuador
,,,,
add,593742002,EC,Etapa,Ecuador
,,,,
add,593742003,EC,Etapa,Ecuador
,,,,
add,593742004,EC,Etapa,Ecuador
,,,,
add,59374203,EC,Etapa,Ecuador
,,,,
add,59374205,EC,Etapa,Ecuador
,,,,
add,59374207,EC,Etapa,Ecuador
,,,,
add,59374209,EC,Etapa,Ecuador
,,,,
add,593742110,EC,Etapa,Ecuador
,,,,
add,593742111,EC,Etapa,Ecuador
,,,,
add,593742112,EC,Etapa,Ecuador
,,,,
add,593742113,EC,Etapa,Ecuador
,,,,
add,593742114,EC,Etapa,Ecuador
,,,,
add,593742115,EC,Etapa,Ecuador
,,,,
add,59374213,EC,Etapa,Ecuador
,,,,
add,59374214,EC,Etapa,Ecuador
,,,,
add,59374215,EC,Etapa,Ecuador
,,,,
add,593770000,EC,Etapa,Ecuador
,,,,
add,593770001,EC,Etapa,Ecuador
,,,,
add,593770002,EC,Etapa,Ecuador
,,,,
add,593770003,EC,Etapa,Ecuador
,,,,
add,593770004,EC,Etapa,Ecuador
,,,,
add,593770010,EC,Etapa,Ecuador
,,,,
add,593770011,EC,Etapa,Ecuador
,,,,
add,593770040,EC,Etapa,Ecuador
,,,,
add,59377005,EC,Etapa,Ecuador
,,,,
add,593770060,EC,Etapa,Ecuador
,,,,
add,593770061,EC,Etapa,Ecuador
,,,,
add,593770062,EC,Etapa,Ecuador
,,,,
add,5939,EC,Mobile,Ecuador
,,,,
add,5939586,EC,Movistar Mobile,Ecuador
,,,,
add,5939587,EC,Movistar Mobile,Ecuador
,,,,
add,5939588,EC,Movistar Mobile,Ecuador
,,,,
add,5939589,EC,Movistar Mobile,Ecuador
,,,,
add,5939690,EC,Movistar Mobile,Ecuador
,,,,
add,5939786,EC,Movistar Mobile,Ecuador
,,,,
add,5939787,EC,Movistar Mobile,Ecuador
,,,,
add,5939788,EC,Movistar Mobile,Ecuador
,,,,
add,5939789,EC,Movistar Mobile,Ecuador
,,,,
add,5939790,EC,Movistar Mobile,Ecuador
,,,,
add,5939791,EC,Movistar Mobile,Ecuador
,,,,
add,5939792,EC,Movistar Mobile,Ecuador
,,,,
add,5939793,EC,Movistar Mobile,Ecuador
,,,,
add,59398,EC,Movistar Mobile,Ecuador
,,,,
add,5939925,EC,Movistar Mobile,Ecuador
,,,,
add,5939926,EC,Movistar Mobile,Ecuador
,,,,
add,5939927,EC,Movistar Mobile,Ecuador
,,,,
add,5939928,EC,Movistar Mobile,Ecuador
,,,,
add,5939929,EC,Movistar Mobile,Ecuador
,,,,
add,593995,EC,Movistar Mobile,Ecuador
,,,,
add,593998,EC,Movistar Mobile,Ecuador
,,,,
add,5939990,EC,Movistar Mobile,Ecuador
,,,,
add,5939992,EC,Movistar Mobile,Ecuador
,,,,
add,5939997,EC,Movistar Mobile,Ecuador
,,,,
add,5939998,EC,Movistar Mobile,Ecuador
,,,,
add,5939999,EC,Movistar Mobile,Ecuador
,,,,
add,593,EC,Other,Ecuador
,,,,
add,593939,EC,Porta Mobile,Ecuador
,,,,
add,59394900,EC,Porta Mobile,Ecuador
,,,,
add,59394901,EC,Porta Mobile,Ecuador
,,,,
add,59394902,EC,Porta Mobile,Ecuador
,,,,
add,59394903,EC,Porta Mobile,Ecuador
,,,,
add,59394904,EC,Porta Mobile,Ecuador
,,,,
add,59394905,EC,Porta Mobile,Ecuador
,,,,
add,59394906,EC,Porta Mobile,Ecuador
,,,,
add,593959,EC,Porta Mobile,Ecuador
,,,,
add,593967,EC,Porta Mobile,Ecuador
,,,,
add,593968,EC,Porta Mobile,Ecuador
,,,,
add,5939691,EC,Porta Mobile,Ecuador
,,,,
add,5939692,EC,Porta Mobile,Ecuador
,,,,
add,5939693,EC,Porta Mobile,Ecuador
,,,,
add,5939694,EC,Porta Mobile,Ecuador
,,,,
add,5939695,EC,Porta Mobile,Ecuador
,,,,
add,5939696,EC,Porta Mobile,Ecuador
,,,,
add,5939697,EC,Porta Mobile,Ecuador
,,,,
add,5939698,EC,Porta Mobile,Ecuador
,,,,
add,5939699,EC,Porta Mobile,Ecuador
,,,,
add,59397800,EC,Porta Mobile,Ecuador
,,,,
add,59397801,EC,Porta Mobile,Ecuador
,,,,
add,59397802,EC,Porta Mobile,Ecuador
,,,,
add,5939794,EC,Porta Mobile,Ecuador
,,,,
add,5939795,EC,Porta Mobile,Ecuador
,,,,
add,5939796,EC,Porta Mobile,Ecuador
,,,,
add,5939797,EC,Porta Mobile,Ecuador
,,,,
add,5939798,EC,Porta Mobile,Ecuador
,,,,
add,5939799,EC,Porta Mobile,Ecuador
,,,,
add,593980,EC,Porta Mobile,Ecuador
,,,,
add,593981,EC,Porta Mobile,Ecuador
,,,,
add,5939825,EC,Porta Mobile,Ecuador
,,,,
add,5939826,EC,Porta Mobile,Ecuador
,,,,
add,5939827,EC,Porta Mobile,Ecuador
,,,,
add,5939828,EC,Porta Mobile,Ecuador
,,,,
add,5939829,EC,Porta Mobile,Ecuador
,,,,
add,5939836,EC,Porta Mobile,Ecuador
,,,,
add,593985,EC,Porta Mobile,Ecuador
,,,,
add,593986,EC,Porta Mobile,Ecuador
,,,,
add,593988,EC,Porta Mobile,Ecuador
,,,,
add,593989,EC,Porta Mobile,Ecuador
,,,,
add,59399,EC,Porta Mobile,Ecuador
,,,,
add,202,EG,Cairo,Egypt
,,,,
add,2011,EG,Etisalat Misr Mobile,Egypt
,,,,
add,2014,EG,Etisalat Misr Mobile,Egypt
,,,,
add,20152,EG,Etisalat Misr Mobile,Egypt
,,,,
add,20155,EG,Etisalat Misr Mobile,Egypt
,,,,
add,2012,EG,Mobinil Mobile,Egypt
,,,,
add,20,EG,Other,Egypt
,,,,
add,2010,EG,Vodafone Mobile,Egypt
,,,,
add,5032132,SV,Cte,El Salvador
,,,,
add,5032133,SV,Cte,El Salvador
,,,,
add,50322010,SV,Cte,El Salvador
,,,,
add,50322011,SV,Cte,El Salvador
,,,,
add,50322012,SV,Cte,El Salvador
,,,,
add,50322013,SV,Cte,El Salvador
,,,,
add,50322014,SV,Cte,El Salvador
,,,,
add,5032203,SV,Cte,El Salvador
,,,,
add,5032204,SV,Cte,El Salvador
,,,,
add,5032205,SV,Cte,El Salvador
,,,,
add,5032206,SV,Cte,El Salvador
,,,,
add,5032209,SV,Cte,El Salvador
,,,,
add,5032212,SV,Cte,El Salvador
,,,,
add,5032213,SV,Cte,El Salvador
,,,,
add,5032214,SV,Cte,El Salvador
,,,,
add,5032216,SV,Cte,El Salvador
,,,,
add,50322185,SV,Cte,El Salvador
,,,,
add,50322186,SV,Cte,El Salvador
,,,,
add,50322187,SV,Cte,El Salvador
,,,,
add,50322188,SV,Cte,El Salvador
,,,,
add,50322189,SV,Cte,El Salvador
,,,,
add,503222,SV,Cte,El Salvador
,,,,
add,5032231,SV,Cte,El Salvador
,,,,
add,5032232,SV,Cte,El Salvador
,,,,
add,5032234,SV,Cte,El Salvador
,,,,
add,5032235,SV,Cte,El Salvador
,,,,
add,50322370,SV,Cte,El Salvador
,,,,
add,50322371,SV,Cte,El Salvador
,,,,
add,50322372,SV,Cte,El Salvador
,,,,
add,50322373,SV,Cte,El Salvador
,,,,
add,50322374,SV,Cte,El Salvador
,,,,
add,50322375,SV,Cte,El Salvador
,,,,
add,5032239,SV,Cte,El Salvador
,,,,
add,5032240,SV,Cte,El Salvador
,,,,
add,5032241,SV,Cte,El Salvador
,,,,
add,5032242,SV,Cte,El Salvador
,,,,
add,5032243,SV,Cte,El Salvador
,,,,
add,5032245,SV,Cte,El Salvador
,,,,
add,50322460,SV,Cte,El Salvador
,,,,
add,50322461,SV,Cte,El Salvador
,,,,
add,50322462,SV,Cte,El Salvador
,,,,
add,50322463,SV,Cte,El Salvador
,,,,
add,50322464,SV,Cte,El Salvador
,,,,
add,5032248,SV,Cte,El Salvador
,,,,
add,50322490,SV,Cte,El Salvador
,,,,
add,50322491,SV,Cte,El Salvador
,,,,
add,50322492,SV,Cte,El Salvador
,,,,
add,50322493,SV,Cte,El Salvador
,,,,
add,50322494,SV,Cte,El Salvador
,,,,
add,5032250,SV,Cte,El Salvador
,,,,
add,5032251,SV,Cte,El Salvador
,,,,
add,5032253,SV,Cte,El Salvador
,,,,
add,50322540,SV,Cte,El Salvador
,,,,
add,50322541,SV,Cte,El Salvador
,,,,
add,50322542,SV,Cte,El Salvador
,,,,
add,50322543,SV,Cte,El Salvador
,,,,
add,50322544,SV,Cte,El Salvador
,,,,
add,5032258,SV,Cte,El Salvador
,,,,
add,5032260,SV,Cte,El Salvador
,,,,
add,5032261,SV,Cte,El Salvador
,,,,
add,50322620,SV,Cte,El Salvador
,,,,
add,50322621,SV,Cte,El Salvador
,,,,
add,50322622,SV,Cte,El Salvador
,,,,
add,50322623,SV,Cte,El Salvador
,,,,
add,50322624,SV,Cte,El Salvador
,,,,
add,50322625,SV,Cte,El Salvador
,,,,
add,50322626,SV,Cte,El Salvador
,,,,
add,5032263,SV,Cte,El Salvador
,,,,
add,5032264,SV,Cte,El Salvador
,,,,
add,5032267,SV,Cte,El Salvador
,,,,
add,50322683,SV,Cte,El Salvador
,,,,
add,50322684,SV,Cte,El Salvador
,,,,
add,50322685,SV,Cte,El Salvador
,,,,
add,50322686,SV,Cte,El Salvador
,,,,
add,5032270,SV,Cte,El Salvador
,,,,
add,5032271,SV,Cte,El Salvador
,,,,
add,5032272,SV,Cte,El Salvador
,,,,
add,5032273,SV,Cte,El Salvador
,,,,
add,5032274,SV,Cte,El Salvador
,,,,
add,5032276,SV,Cte,El Salvador
,,,,
add,5032277,SV,Cte,El Salvador
,,,,
add,5032278,SV,Cte,El Salvador
,,,,
add,5032279,SV,Cte,El Salvador
,,,,
add,50322800,SV,Cte,El Salvador
,,,,
add,50322801,SV,Cte,El Salvador
,,,,
add,50322802,SV,Cte,El Salvador
,,,,
add,50322803,SV,Cte,El Salvador
,,,,
add,50322804,SV,Cte,El Salvador
,,,,
add,50322805,SV,Cte,El Salvador
,,,,
add,50322806,SV,Cte,El Salvador
,,,,
add,50322807,SV,Cte,El Salvador
,,,,
add,50322808,SV,Cte,El Salvador
,,,,
add,5032281,SV,Cte,El Salvador
,,,,
add,5032282,SV,Cte,El Salvador
,,,,
add,5032284,SV,Cte,El Salvador
,,,,
add,5032286,SV,Cte,El Salvador
,,,,
add,5032288,SV,Cte,El Salvador
,,,,
add,5032289,SV,Cte,El Salvador
,,,,
add,503229,SV,Cte,El Salvador
,,,,
add,50323010,SV,Cte,El Salvador
,,,,
add,50323011,SV,Cte,El Salvador
,,,,
add,50323012,SV,Cte,El Salvador
,,,,
add,50323058,SV,Cte,El Salvador
,,,,
add,50323059,SV,Cte,El Salvador
,,,,
add,50323067,SV,Cte,El Salvador
,,,,
add,50323068,SV,Cte,El Salvador
,,,,
add,50323080,SV,Cte,El Salvador
,,,,
add,50323081,SV,Cte,El Salvador
,,,,
add,5032309,SV,Cte,El Salvador
,,,,
add,50323100,SV,Cte,El Salvador
,,,,
add,50323101,SV,Cte,El Salvador
,,,,
add,50323102,SV,Cte,El Salvador
,,,,
add,50323103,SV,Cte,El Salvador
,,,,
add,50323104,SV,Cte,El Salvador
,,,,
add,50323130,SV,Cte,El Salvador
,,,,
add,50323140,SV,Cte,El Salvador
,,,,
add,50323141,SV,Cte,El Salvador
,,,,
add,50323142,SV,Cte,El Salvador
,,,,
add,50323143,SV,Cte,El Salvador
,,,,
add,50323144,SV,Cte,El Salvador
,,,,
add,5032318,SV,Cte,El Salvador
,,,,
add,50323190,SV,Cte,El Salvador
,,,,
add,50323191,SV,Cte,El Salvador
,,,,
add,50323192,SV,Cte,El Salvador
,,,,
add,50323193,SV,Cte,El Salvador
,,,,
add,50323194,SV,Cte,El Salvador
,,,,
add,50323195,SV,Cte,El Salvador
,,,,
add,50323196,SV,Cte,El Salvador
,,,,
add,50323214,SV,Cte,El Salvador
,,,,
add,50323215,SV,Cte,El Salvador
,,,,
add,50323220,SV,Cte,El Salvador
,,,,
add,50323221,SV,Cte,El Salvador
,,,,
add,50323222,SV,Cte,El Salvador
,,,,
add,50323240,SV,Cte,El Salvador
,,,,
add,5032325,SV,Cte,El Salvador
,,,,
add,5032327,SV,Cte,El Salvador
,,,,
add,50323300,SV,Cte,El Salvador
,,,,
add,50323301,SV,Cte,El Salvador
,,,,
add,50323302,SV,Cte,El Salvador
,,,,
add,50323303,SV,Cte,El Salvador
,,,,
add,50323304,SV,Cte,El Salvador
,,,,
add,50323305,SV,Cte,El Salvador
,,,,
add,50323306,SV,Cte,El Salvador
,,,,
add,50323307,SV,Cte,El Salvador
,,,,
add,50323309,SV,Cte,El Salvador
,,,,
add,50323312,SV,Cte,El Salvador
,,,,
add,50323313,SV,Cte,El Salvador
,,,,
add,50323314,SV,Cte,El Salvador
,,,,
add,50323319,SV,Cte,El Salvador
,,,,
add,50323320,SV,Cte,El Salvador
,,,,
add,50323322,SV,Cte,El Salvador
,,,,
add,50323323,SV,Cte,El Salvador
,,,,
add,50323330,SV,Cte,El Salvador
,,,,
add,50323331,SV,Cte,El Salvador
,,,,
add,50323332,SV,Cte,El Salvador
,,,,
add,50323333,SV,Cte,El Salvador
,,,,
add,50323334,SV,Cte,El Salvador
,,,,
add,50323335,SV,Cte,El Salvador
,,,,
add,50323336,SV,Cte,El Salvador
,,,,
add,50323337,SV,Cte,El Salvador
,,,,
add,50323339,SV,Cte,El Salvador
,,,,
add,5032334,SV,Cte,El Salvador
,,,,
add,50323351,SV,Cte,El Salvador
,,,,
add,50323352,SV,Cte,El Salvador
,,,,
add,50323353,SV,Cte,El Salvador
,,,,
add,50323357,SV,Cte,El Salvador
,,,,
add,50323359,SV,Cte,El Salvador
,,,,
add,50323380,SV,Cte,El Salvador
,,,,
add,50323381,SV,Cte,El Salvador
,,,,
add,50323382,SV,Cte,El Salvador
,,,,
add,50323383,SV,Cte,El Salvador
,,,,
add,50323384,SV,Cte,El Salvador
,,,,
add,50323385,SV,Cte,El Salvador
,,,,
add,50323386,SV,Cte,El Salvador
,,,,
add,50323388,SV,Cte,El Salvador
,,,,
add,50323389,SV,Cte,El Salvador
,,,,
add,50323397,SV,Cte,El Salvador
,,,,
add,50323398,SV,Cte,El Salvador
,,,,
add,50323399,SV,Cte,El Salvador
,,,,
add,50323407,SV,Cte,El Salvador
,,,,
add,50323408,SV,Cte,El Salvador
,,,,
add,50323409,SV,Cte,El Salvador
,,,,
add,50323413,SV,Cte,El Salvador
,,,,
add,50323414,SV,Cte,El Salvador
,,,,
add,50323420,SV,Cte,El Salvador
,,,,
add,50323423,SV,Cte,El Salvador
,,,,
add,50323453,SV,Cte,El Salvador
,,,,
add,50323454,SV,Cte,El Salvador
,,,,
add,50323455,SV,Cte,El Salvador
,,,,
add,50323456,SV,Cte,El Salvador
,,,,
add,50323457,SV,Cte,El Salvador
,,,,
add,50323458,SV,Cte,El Salvador
,,,,
add,50323459,SV,Cte,El Salvador
,,,,
add,5032346,SV,Cte,El Salvador
,,,,
add,5032347,SV,Cte,El Salvador
,,,,
add,50323488,SV,Cte,El Salvador
,,,,
add,50323489,SV,Cte,El Salvador
,,,,
add,5032349,SV,Cte,El Salvador
,,,,
add,50323509,SV,Cte,El Salvador
,,,,
add,5032351,SV,Cte,El Salvador
,,,,
add,50323529,SV,Cte,El Salvador
,,,,
add,50323536,SV,Cte,El Salvador
,,,,
add,5032354,SV,Cte,El Salvador
,,,,
add,50323560,SV,Cte,El Salvador
,,,,
add,50323569,SV,Cte,El Salvador
,,,,
add,50323570,SV,Cte,El Salvador
,,,,
add,50323600,SV,Cte,El Salvador
,,,,
add,50323610,SV,Cte,El Salvador
,,,,
add,50323611,SV,Cte,El Salvador
,,,,
add,50323620,SV,Cte,El Salvador
,,,,
add,50323621,SV,Cte,El Salvador
,,,,
add,50323622,SV,Cte,El Salvador
,,,,
add,50323623,SV,Cte,El Salvador
,,,,
add,50323624,SV,Cte,El Salvador
,,,,
add,50323625,SV,Cte,El Salvador
,,,,
add,50323626,SV,Cte,El Salvador
,,,,
add,50323627,SV,Cte,El Salvador
,,,,
add,50323628,SV,Cte,El Salvador
,,,,
add,50323650,SV,Cte,El Salvador
,,,,
add,50323690,SV,Cte,El Salvador
,,,,
add,50323691,SV,Cte,El Salvador
,,,,
add,5032372,SV,Cte,El Salvador
,,,,
add,50323765,SV,Cte,El Salvador
,,,,
add,50323780,SV,Cte,El Salvador
,,,,
add,50323781,SV,Cte,El Salvador
,,,,
add,5032379,SV,Cte,El Salvador
,,,,
add,50323820,SV,Cte,El Salvador
,,,,
add,50323821,SV,Cte,El Salvador
,,,,
add,50323822,SV,Cte,El Salvador
,,,,
add,50323823,SV,Cte,El Salvador
,,,,
add,50323824,SV,Cte,El Salvador
,,,,
add,50323842,SV,Cte,El Salvador
,,,,
add,50323843,SV,Cte,El Salvador
,,,,
add,50323844,SV,Cte,El Salvador
,,,,
add,50323863,SV,Cte,El Salvador
,,,,
add,5032389,SV,Cte,El Salvador
,,,,
add,5032393,SV,Cte,El Salvador
,,,,
add,50323959,SV,Cte,El Salvador
,,,,
add,50323963,SV,Cte,El Salvador
,,,,
add,50323967,SV,Cte,El Salvador
,,,,
add,50323988,SV,Cte,El Salvador
,,,,
add,5032399,SV,Cte,El Salvador
,,,,
add,5032401,SV,Cte,El Salvador
,,,,
add,5032402,SV,Cte,El Salvador
,,,,
add,50324080,SV,Cte,El Salvador
,,,,
add,50324081,SV,Cte,El Salvador
,,,,
add,50324082,SV,Cte,El Salvador
,,,,
add,50324083,SV,Cte,El Salvador
,,,,
add,50324084,SV,Cte,El Salvador
,,,,
add,50324085,SV,Cte,El Salvador
,,,,
add,50324130,SV,Cte,El Salvador
,,,,
add,50324131,SV,Cte,El Salvador
,,,,
add,50324132,SV,Cte,El Salvador
,,,,
add,50324133,SV,Cte,El Salvador
,,,,
add,50324134,SV,Cte,El Salvador
,,,,
add,50324174,SV,Cte,El Salvador
,,,,
add,50324180,SV,Cte,El Salvador
,,,,
add,50324181,SV,Cte,El Salvador
,,,,
add,5032420,SV,Cte,El Salvador
,,,,
add,5032421,SV,Cte,El Salvador
,,,,
add,50324220,SV,Cte,El Salvador
,,,,
add,50324221,SV,Cte,El Salvador
,,,,
add,5032429,SV,Cte,El Salvador
,,,,
add,50324330,SV,Cte,El Salvador
,,,,
add,50324370,SV,Cte,El Salvador
,,,,
add,5032440,SV,Cte,El Salvador
,,,,
add,50324410,SV,Cte,El Salvador
,,,,
add,50324411,SV,Cte,El Salvador
,,,,
add,50324412,SV,Cte,El Salvador
,,,,
add,50324413,SV,Cte,El Salvador
,,,,
add,50324414,SV,Cte,El Salvador
,,,,
add,50324415,SV,Cte,El Salvador
,,,,
add,50324416,SV,Cte,El Salvador
,,,,
add,50324417,SV,Cte,El Salvador
,,,,
add,50324418,SV,Cte,El Salvador
,,,,
add,50324420,SV,Cte,El Salvador
,,,,
add,50324430,SV,Cte,El Salvador
,,,,
add,50324431,SV,Cte,El Salvador
,,,,
add,50324440,SV,Cte,El Salvador
,,,,
add,50324441,SV,Cte,El Salvador
,,,,
add,5032445,SV,Cte,El Salvador
,,,,
add,50324469,SV,Cte,El Salvador
,,,,
add,5032447,SV,Cte,El Salvador
,,,,
add,5032448,SV,Cte,El Salvador
,,,,
add,50324490,SV,Cte,El Salvador
,,,,
add,50324491,SV,Cte,El Salvador
,,,,
add,50324492,SV,Cte,El Salvador
,,,,
add,50324500,SV,Cte,El Salvador
,,,,
add,50324501,SV,Cte,El Salvador
,,,,
add,50324502,SV,Cte,El Salvador
,,,,
add,50324503,SV,Cte,El Salvador
,,,,
add,50324504,SV,Cte,El Salvador
,,,,
add,50324505,SV,Cte,El Salvador
,,,,
add,5032451,SV,Cte,El Salvador
,,,,
add,5032452,SV,Cte,El Salvador
,,,,
add,50324530,SV,Cte,El Salvador
,,,,
add,50324531,SV,Cte,El Salvador
,,,,
add,50324535,SV,Cte,El Salvador
,,,,
add,50324536,SV,Cte,El Salvador
,,,,
add,50324575,SV,Cte,El Salvador
,,,,
add,50324609,SV,Cte,El Salvador
,,,,
add,50324610,SV,Cte,El Salvador
,,,,
add,50324611,SV,Cte,El Salvador
,,,,
add,50324612,SV,Cte,El Salvador
,,,,
add,50324649,SV,Cte,El Salvador
,,,,
add,50324679,SV,Cte,El Salvador
,,,,
add,50324692,SV,Cte,El Salvador
,,,,
add,50324693,SV,Cte,El Salvador
,,,,
add,50324700,SV,Cte,El Salvador
,,,,
add,50324715,SV,Cte,El Salvador
,,,,
add,50324723,SV,Cte,El Salvador
,,,,
add,50324737,SV,Cte,El Salvador
